doc_index,entity_group,entity_text,start,end,full_text
6,PROP_NAME,conductivity,724,736,"We successfully synthesized a novel self- crosslinkable, pendent sulfonated poly(arylene ether ketone) for proton exchange membranes with high proton conductivity, excellent dimensional stability, and extraordinary methanol resistance. The chemical structure of the self- crosslinkable polymer SQNPAEK- AC- x was analyzed by^{1}H NMR. Without using any catalysts or a separate cross- linker, crosslinked SC- SQNPAEK- x membranes can be obtained by thermal treatment. The crosslinked network greatly suppresses the swelling ratio as well as water uptake of the membrane, meanwhile keeping the proton conductivity of the membrane at a high level. The highest proton conductivity is achieved by SC- SQNPAEK-2.5 membrane with a conductivity of 0.220 S cm^{-1} at 80 ° C after crosslinking, which is much higher than commercial Nafion 117 membrane under the same conditions. The low water uptake depresses methanol crossover, which results in low methanol permeability. Mechanical property and oxidation stability also increased. Overall, the superior performance of these self- crosslinked membranes demonstrates the potential application of these materials as polyelectrolytes for proton exchange membrane fuel cells ( PEMFCs)."
6,PROP_VALUE,0. 220 s cm ^ { - 1 },740,755,"We successfully synthesized a novel self- crosslinkable, pendent sulfonated poly(arylene ether ketone) for proton exchange membranes with high proton conductivity, excellent dimensional stability, and extraordinary methanol resistance. The chemical structure of the self- crosslinkable polymer SQNPAEK- AC- x was analyzed by^{1}H NMR. Without using any catalysts or a separate cross- linker, crosslinked SC- SQNPAEK- x membranes can be obtained by thermal treatment. The crosslinked network greatly suppresses the swelling ratio as well as water uptake of the membrane, meanwhile keeping the proton conductivity of the membrane at a high level. The highest proton conductivity is achieved by SC- SQNPAEK-2.5 membrane with a conductivity of 0.220 S cm^{-1} at 80 ° C after crosslinking, which is much higher than commercial Nafion 117 membrane under the same conditions. The low water uptake depresses methanol crossover, which results in low methanol permeability. Mechanical property and oxidation stability also increased. Overall, the superior performance of these self- crosslinked membranes demonstrates the potential application of these materials as polyelectrolytes for proton exchange membrane fuel cells ( PEMFCs)."
7,POLYMER,poly ( lactic acid ),74,91,"We found new plasticizers with high molecular weight and low mobility for poly(lactic acid) ( PLA). The new plasticizers are polyester- diols ( PED) with nominal molecular weight 2000. Temperature dependence of oscillatory tensile moduli of PLA / PED blends in solid states was measured and miscible pairs of the blends were found. The miscible pairs are PLA / poly(ethylene adipate) and PLA / poly(diethylene adipate). Observation by scanning electron microscope and results of differential scanning calorimetry also indicate that these blends are miscible with PLA at weight ratio of PED less than or equal to 20 %. In these blends, glass transition temperature is significantly lower than that of PLA. On the other hand, poly(butylene adipate) and poly(hexamethylene adipate) are partially miscible with PLA at weight ratio of PED 20 %. The difference of the miscibility is discussed in terms of solubility parameter, which is calculated using the method by Small and configurational entropy."
7,POLYMER,pla,94,97,"We found new plasticizers with high molecular weight and low mobility for poly(lactic acid) ( PLA). The new plasticizers are polyester- diols ( PED) with nominal molecular weight 2000. Temperature dependence of oscillatory tensile moduli of PLA / PED blends in solid states was measured and miscible pairs of the blends were found. The miscible pairs are PLA / poly(ethylene adipate) and PLA / poly(diethylene adipate). Observation by scanning electron microscope and results of differential scanning calorimetry also indicate that these blends are miscible with PLA at weight ratio of PED less than or equal to 20 %. In these blends, glass transition temperature is significantly lower than that of PLA. On the other hand, poly(butylene adipate) and poly(hexamethylene adipate) are partially miscible with PLA at weight ratio of PED 20 %. The difference of the miscibility is discussed in terms of solubility parameter, which is calculated using the method by Small and configurational entropy."
7,POLYMER_FAMILY,polyester - diol,125,140,"We found new plasticizers with high molecular weight and low mobility for poly(lactic acid) ( PLA). The new plasticizers are polyester- diols ( PED) with nominal molecular weight 2000. Temperature dependence of oscillatory tensile moduli of PLA / PED blends in solid states was measured and miscible pairs of the blends were found. The miscible pairs are PLA / poly(ethylene adipate) and PLA / poly(diethylene adipate). Observation by scanning electron microscope and results of differential scanning calorimetry also indicate that these blends are miscible with PLA at weight ratio of PED less than or equal to 20 %. In these blends, glass transition temperature is significantly lower than that of PLA. On the other hand, poly(butylene adipate) and poly(hexamethylene adipate) are partially miscible with PLA at weight ratio of PED 20 %. The difference of the miscibility is discussed in terms of solubility parameter, which is calculated using the method by Small and configurational entropy."
7,POLYMER,ped,144,147,"We found new plasticizers with high molecular weight and low mobility for poly(lactic acid) ( PLA). The new plasticizers are polyester- diols ( PED) with nominal molecular weight 2000. Temperature dependence of oscillatory tensile moduli of PLA / PED blends in solid states was measured and miscible pairs of the blends were found. The miscible pairs are PLA / poly(ethylene adipate) and PLA / poly(diethylene adipate). Observation by scanning electron microscope and results of differential scanning calorimetry also indicate that these blends are miscible with PLA at weight ratio of PED less than or equal to 20 %. In these blends, glass transition temperature is significantly lower than that of PLA. On the other hand, poly(butylene adipate) and poly(hexamethylene adipate) are partially miscible with PLA at weight ratio of PED 20 %. The difference of the miscibility is discussed in terms of solubility parameter, which is calculated using the method by Small and configurational entropy."
7,PROP_NAME,molecular weight,162,178,"We found new plasticizers with high molecular weight and low mobility for poly(lactic acid) ( PLA). The new plasticizers are polyester- diols ( PED) with nominal molecular weight 2000. Temperature dependence of oscillatory tensile moduli of PLA / PED blends in solid states was measured and miscible pairs of the blends were found. The miscible pairs are PLA / poly(ethylene adipate) and PLA / poly(diethylene adipate). Observation by scanning electron microscope and results of differential scanning calorimetry also indicate that these blends are miscible with PLA at weight ratio of PED less than or equal to 20 %. In these blends, glass transition temperature is significantly lower than that of PLA. On the other hand, poly(butylene adipate) and poly(hexamethylene adipate) are partially miscible with PLA at weight ratio of PED 20 %. The difference of the miscibility is discussed in terms of solubility parameter, which is calculated using the method by Small and configurational entropy."
7,PROP_VALUE,2000,179,183,"We found new plasticizers with high molecular weight and low mobility for poly(lactic acid) ( PLA). The new plasticizers are polyester- diols ( PED) with nominal molecular weight 2000. Temperature dependence of oscillatory tensile moduli of PLA / PED blends in solid states was measured and miscible pairs of the blends were found. The miscible pairs are PLA / poly(ethylene adipate) and PLA / poly(diethylene adipate). Observation by scanning electron microscope and results of differential scanning calorimetry also indicate that these blends are miscible with PLA at weight ratio of PED less than or equal to 20 %. In these blends, glass transition temperature is significantly lower than that of PLA. On the other hand, poly(butylene adipate) and poly(hexamethylene adipate) are partially miscible with PLA at weight ratio of PED 20 %. The difference of the miscibility is discussed in terms of solubility parameter, which is calculated using the method by Small and configurational entropy."
7,POLYMER,pla,241,244,"We found new plasticizers with high molecular weight and low mobility for poly(lactic acid) ( PLA). The new plasticizers are polyester- diols ( PED) with nominal molecular weight 2000. Temperature dependence of oscillatory tensile moduli of PLA / PED blends in solid states was measured and miscible pairs of the blends were found. The miscible pairs are PLA / poly(ethylene adipate) and PLA / poly(diethylene adipate). Observation by scanning electron microscope and results of differential scanning calorimetry also indicate that these blends are miscible with PLA at weight ratio of PED less than or equal to 20 %. In these blends, glass transition temperature is significantly lower than that of PLA. On the other hand, poly(butylene adipate) and poly(hexamethylene adipate) are partially miscible with PLA at weight ratio of PED 20 %. The difference of the miscibility is discussed in terms of solubility parameter, which is calculated using the method by Small and configurational entropy."
7,POLYMER,ped,247,250,"We found new plasticizers with high molecular weight and low mobility for poly(lactic acid) ( PLA). The new plasticizers are polyester- diols ( PED) with nominal molecular weight 2000. Temperature dependence of oscillatory tensile moduli of PLA / PED blends in solid states was measured and miscible pairs of the blends were found. The miscible pairs are PLA / poly(ethylene adipate) and PLA / poly(diethylene adipate). Observation by scanning electron microscope and results of differential scanning calorimetry also indicate that these blends are miscible with PLA at weight ratio of PED less than or equal to 20 %. In these blends, glass transition temperature is significantly lower than that of PLA. On the other hand, poly(butylene adipate) and poly(hexamethylene adipate) are partially miscible with PLA at weight ratio of PED 20 %. The difference of the miscibility is discussed in terms of solubility parameter, which is calculated using the method by Small and configurational entropy."
